created_at,text
2021-05-07 21:03:41,"[ON] TORONTO ONLY (M POSTAL CODES)! 

23 George St, York, ON M9N 2B4

WE DON'T KNOW HOW MANY DOSES ARE LEFT. WE DO KNOW THEY PROBABLY HAVE A LOT AND DEFINITELY NEED PEOPLE SO GOOOOOOOOOOOOOO.

https://t.co/vquk9DQkpJ #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 20:54:14,"[ON] 40+ Uxbridge

Great opportunity to get your shot (with appointments too!). Appointments are open now for dates starting Monday.

https://t.co/GqYdFhtcvG #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 20:31:00,"[ON] 18+ EVERYONE IN TORONTO

St John the Evangelist Catholic School @ 23 George St, WESTON (not downtown) is OPEN FOR EVERYONE IN TORONTO 18+! 

THIS IS NOT A DRILL. IT IS YOUR CHANCE EVERYONE GOOOOOOOOOOOOOO!!!

https://t.co/wFcFc9VSgb #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 20:29:29,"[ON] CHANGE ALERT 
Interval for urban #Indigenous in Ontario has been reversed to the original 21-28 day schedule

https://t.co/UAlvJYpSti #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 20:09:42,"[ON] 18+ L1S, L1T, L1V, L1X and L1Z.

Hearing there are ~300 doses left and not much of a line at the Pickering Town Centre (entrance #5 - west side - clinic will be inside) clinic. Durham go get those shots!

https://t.co/Jpn2V5fx53 #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 19:55:11,"[ON] M1G, M1H &amp; M1P THERE ARE STILL APPTS LEFT @ Tredway Woodsworth PS (112 Sedgement Dr)!!! 18+ proof of address req'd. https://t.co/9pyRRnPWpH #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 19:53:24,"[ON] GTA Need help getting to your vaccine location? Check out your options here!!

https://t.co/MstieycTT7 #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 19:46:56,[QC] Montréal - https://t.co/KHYEGKmar1 #COVID19 #COVID19Vaccine #COVID19QC #vhcQC
2021-05-07 19:09:24,"[ON] PEEL AND ETOBICOKE 18+!! All Peel postal codes + M9R, M9V, M9W! New vaccination site with lots of appointments for this Tuesday, May 11!!!
https://t.co/F14OmDXYZD #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 19:07:27,"[ON] HALTON 16+ L9E 
Oakville - St. Volodymyr Cultural Centre TODAY!!
Oakville Trafalgar Memorial Hospital MAY 11 
https://t.co/s2dP9BmJb4 #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 18:59:54,"[ON] London 40+ 
London (E) Walmart: 330 Clarke Road
Got morning plans this weekend? 
Don't worry; these appointments are for the evening! 
https://t.co/rLR3xX80Tc
 #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/nwF9c1Untr"
2021-05-07 18:39:56,"[ON] 18+ PEEL

Vaccination spots are available for any Peel residents 18+ at Forest Glen Public School, May 8 and 9. 

Call 1-833-632-6819 between 8 a.m. – 8 p.m. for an appointment

https://t.co/WdNzluTdDF #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 18:37:48,"[ON] TORONTO!

17000 more vaccination slots are opening up next week at the mass vaccination sites. See the link for details and eligibility!

https://t.co/q7iBA7c86k #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 18:22:22,"[ON] 18+ RESIDENTS of M6E, M6H, M6B, M9P, M3L, M6L, M3M, M9M, M9V WEST PARK NEW ELIGIBILITY in addition to M6M, M6N, M9N, M9A, M9B, M9C, M8V or M6K 

Community Place Hub GO RIGHT NOW!! Walk-In or Pre-register!
https://t.co/SVtwRR9pIP #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 18:09:58,"[ON] PEEL 18+ LIVE OR WORK!! All Peel postal codes!! BIC (6 Lowry Drive) taking WALK-INS TODAY from 4pm-9pm, appointments get priority. LET'S GOOO!!!
https://t.co/I6Uwre62dk #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 18:08:52,"[ON] WARDEN HILLTOP UPDATE: WALK INS DONE for today, REOPENS TOMORROW. If you have an APPOINTMENT FOR TODAY YOU ARE GOOD TO GO.
https://t.co/Nd0L6YPY20 #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 17:49:26,"[ON] Mississauga 40+
Shoppers drug mart #774: 700 Burnhamthorpe Rd. E.
70 AZ doses available, Walk-in's accepted Today and rest of the weekend 10-6 pm!
No line-ups! Fast and Easy Process!
Next to Nova Bakery! #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/2fLXIoKh5D"
2021-05-07 17:30:05,"[ON] NORTH YORK! Are you 18+ Living in M6M, M6N, M9N, M9A, M9B, M9C, M8V or M6K? C'mon down to Community Place Hub to get vaxxed RIGHT NOW!! 1765 Weston Road. 1:30pm-8pm TODAY, 10:30am-5pm TOMORROW. https://t.co/YeXOCm9yiG #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 17:28:55,"[ON] NOW ALL TORONTO (M) HOTSPOTS! Grandravine CC (23 Grandravine Drive) 18+ LIVE OR WORK NO OHIP REQUIRED. GOOOOOOO
https://t.co/MVo0dydC7n #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-07 17:27:56,"[BC] Surrey (E) Walmart (1000 -10355 152nd Street), tons of appointments next week! AZ, 30+! Get booked via: https://t.co/nxk2BN88Ev #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/qmBvRjMfCz"
2021-05-07 17:24:59,"[BC] Terrace! So many appointments available at Safeway Terrace (4655 Lakelse Avenue)! Let's get booked! 30+, eligible groups! Book via: https://t.co/37vEjBNool #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/KU6QMkfgtg"
2021-05-07 17:22:07,"[ON] LIVE OR WORK 18+ M2R M3H M3J M3K M3L M3M M3N M6A M6B M6E M6L M6M M9L M9M M9N M9P M9V M9W Champagne Centre POP UP NOW until 5pm. 2 Champagne Drive SE Entrance. NO OHIP REQUIRED.

https://t.co/g3dNhebrPW #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
created_at,text
2021-05-09 03:31:33,"[MB] Winnipeg (S) WALMART 30+ hc or 40+
THIS IS THEEEEEE MOTHERS DAY SPOT!!!
https://t.co/YhpIQeUwLn

WHEN I SAY LOCKDOWN 
YOU SAY VACCINATE
LOCKDOWN #COVID19 #COVID19Vaccine #COVID19MB #vhcMB https://t.co/Bavig8ckFL"
2021-05-09 03:23:56,"[MB] WINNIPEG 40+ or 30+ with health conditions
1150 Taylor Avenue
https://t.co/INcjuQisTw
⛱☀️⛱☀️⛱☀️⛱☀️ #COVID19 #COVID19Vaccine #COVID19MB #vhcMB https://t.co/2usdjdMkIv"
2021-05-09 03:20:56,"[ON] TORONTO 40+ #SHOTGIRLSUMMER
SUPER EASY COMMUTE TO EGLINTON WEST TTC 
145 Marlee Avenue,Toronto,Ontario,M6B 3H3

https://t.co/INcjuQisTw
 #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/3yL1POHZim"
2021-05-09 02:50:33,"[CA] Canada who are you still hunting for?
#hunterhelpers
https://t.co/ON5wKCNUaG #COVID19 #COVID19Vaccine #COVID19CA #vhcCA"
2021-05-09 01:19:14,"[ON] 18+ RESIDENTS &amp; WORKERS M9R, M9V, M9W
18+ RESIDENTS OF ALL TORONTO HOTSPOTS
Woodbine Racetrack (555 Rexdale Blvd) 
May 9, 10 a.m. to 8 p.m.

https://t.co/yOxAzuuYBz #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/sdmEZQI29w"
2021-05-09 01:12:14,"[ON] 18+ RESIDENTS &amp; WORKERS M9V, M9W, M9R
&amp; 18+ RESIDENTS OF ALL TORONTO HOTSPOTS
at Albion Arena (1501 Albion Rd) 
May 9 10am-8pm #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/e6B0b24r4R"
2021-05-08 23:56:36,"[BC] KAMLOOPS 30+ (born 1991)
COSTCO this tuesday!!!
https://t.co/LpcySAlTkv
🥃🥃🥃🥃🥃🥃🥃🥃
#shotgirlsummer #genxzeneca 
Near Match Eatery &amp; Public House #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/rQudEDwsat"
2021-05-08 23:50:02,"[ON] LATE NIGHT ALERT STILL A HOUR LEFT TO GET VACCINATED!!!
Shoppers Drug Mart Applewood Village just got 330 AZ doses!! 

Walk-ins 9am-9pm starting now until gone 40+
1077 North Service Rd. Mississauga #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 23:32:04,Right now the best way to support us now is to help our friends family and neighbours get vaccinated. https://t.co/oHVZyRKnZw
2021-05-08 23:16:31,"[CA] WE HIT 250k FOLLOWERS ON TWITTER!!!

Thank you everyone again! Wouldn’t be here without you! We wanted to remind everyone that we’re also on Facebook so give us a follow there!

https://t.co/gqZ6VRDA13 #COVID19 #COVID19Vaccine #COVID19CA #vhcCA https://t.co/FUozve9Dol"
2021-05-08 23:00:04,"[ON] NYGH SIGN UP FOR APPOINTMENTS TOMORROW MOTHER'S DAY ACTIVITY!!!!
18+ living in: M2J, M2M, M2R, M3H, M3A. 
https://t.co/1PuxFSJCIM #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/S1hGCfEbtC"
2021-05-08 22:24:01,"[BC] Kamloops! Costco Kamloops, lots of appointments for May 11-14! 30+, AZ! Book via: https://t.co/LpcySAlTkv #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/1V2u5QKO8j"
2021-05-08 22:16:51,"[ON] PEEL 18+ LIVE OR WORK! 3 HOURS of WALKINS LEFT at BIC! 6 Lowry Dr. ALL PEEL postals - dress for weather - SHORT LINES!

https://t.co/x9lgUJhSif #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 22:10:17,"[ON] WALK IN ALERT BRAMPTON!!!

https://t.co/Lwpg0eNJQj #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 22:07:49,"[ON] OTTAWA 40+
40+ appts Sobeys Trim!
https://t.co/eVrmqMZDbT #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/tTSSyGa4sf"
2021-05-08 22:00:03,"[ON] 18+ RESIDENTS M3C, M4H
Thorncliffe Park Community Hub 
MAY 9, 2021 starting at 8am

Proof of Residence Required
https://t.co/6FPgPfgvAb #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 21:50:44,"[ON] ST. Catherines 40+ 
Sobeys Glendale &amp; Merritt
https://t.co/INcjuQisTw
⭐️⭐️⭐️⭐️⭐️ #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/nci5BzZWNK"
2021-05-08 21:45:35,"[ON] Niagara did you know there is a STANDBY LIST for vaccinations???
for people 30-49 years old
https://t.co/X1iOHQgwg4 #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 21:45:04,"[ON] STRATHOY 40+
Walmart  
https://t.co/rLR3xX80Tc

Southwestern Ontario ^^^^ #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/48xpPj6x2k"
2021-05-08 21:34:11,"[ON] Bradford West Gwillimbury (18+) LETS GETTER DONE 
only BWG RESIDENTS per the booking site 
May 20th
https://t.co/fyeR6UhMXz #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/wvXCWYzR9z"
2021-05-08 21:21:21,"[ON] SCARBOROUGH POPUPS UPDATE!!! 18+ Residents of M1S, M1V, M1X, M1C, &amp; M1E - see below for details!
https://t.co/xIBqylPwcp #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 21:21:02,"[QC] Montreal - Plusieurs pharmacies ont rajoutées des dispos sur ClicSante, c'est le temps de réserver! Many Pharmacies have gone from ""No Avail"" to ""Availability within 7 days"". Lots of appointments available https://t.co/5WxJ24ruCk #COVID19 #COVID19Vaccine #COVID19QC #vhcQC"
2021-05-08 21:04:13,"[QC] RAPPEL: La vaccination bat son plein pour les 35 ans et plus, prenez votre rendez-vous maintenant! You can make an appointment RIGHT NOW if you are 35 years old or more! https://t.co/5WxJ24ruCk #COVID19 #COVID19Vaccine #COVID19QC #vhcQC https://t.co/cnORcTRPRp"
2021-05-08 20:49:53,"[ON] Albion is still open to those who are eligible!!

https://t.co/NIiaPCcthu #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 20:49:08,"[QC] 35+ Laurentides - Sainte-Agathe-des-Monts - AJOUT DE NOUVELLES DISPONIBILITÉS demain 9 mai, prenez rendez-vous sur clicsante - New appointment slots now available tomorrow only https://t.co/5WxJ24ruCk https://t.co/Cc8T49Md8c #COVID19 #COVID19Vaccine #COVID19QC #vhcQC"
2021-05-08 20:45:24,"[ON] Shoppers Drug Mart Applewood Village just got 330 AZ doses!! 

Walk-ins 9am-9pm starting now until gone
40 years+

Shoppers Drug Mart 507 Applewood Village
1077 North Service Rd. Mississauga #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 20:20:26,"[ON] Strathroy 40+ (West of London)
Strathroy Walmart: 150 Carroll Street East, Rr
Lots of appointments to Choo-Choo-Choose from May 9 to May 12! https://t.co/rLR3xX80Tc
Strathroy Railway Station, 1910
 #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/QBqiwVCF10"
2021-05-08 20:07:46,"[AB] Hinton Major Pfizer drop get it while it's hot!!!
https://t.co/VoVnUpsGgx

#shotgirlsummer #yeg #COVID19 #COVID19Vaccine #COVID19AB #vhcAB https://t.co/UwnfAAypGJ"
2021-05-08 19:58:55,"[BC] Penticton! Safeway Penticton Plaza (801, 1301 Main Street) has lots of appointments to book next week! Let's gooooo! AZ, 30+! Book via https://t.co/INcjuQisTw #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/y2XvoXNigi"
2021-05-08 19:56:19,"[BC] Castlegar!! Safeway Castlegar has a few appointments left for next week! Let's GOOOOO! AZ, 30+! Book via: https://t.co/YZr2YYPbsm #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/BxHVmSxImJ"
2021-05-08 19:54:12,"[BC] Surrey! Safeway Peninsula Village has you covered for next week! AZ, 30+! Let's get booked!: https://t.co/INcjuQisTw #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/eRORcBc7b8"
2021-05-08 19:46:18,"What’s an mRNA vaccine? 
Should my 16 yr old get it?
Which side effects should I be looking out for? 
How do I get my second dose?

Join @AntibioticDoc 
@TheAmirImani 
@MoriartyLab 
@COVID_19_Canada
and Josh Kalpin this Tuesday! 

Hosted by @komalminhas

https://t.co/ymeDjuHZzn https://t.co/ir2xWMBmH0"
2021-05-08 19:42:56,"[MB] MAJOR BUNCH OF WINNIPEG APPOINTMENTS JUST DROPPED
https://t.co/YhpIQeUwLn
GET THE MAMA IN YOUR LIFE A VACCINATION FOR MOTHERS DAY!!! #COVID19 #COVID19Vaccine #COVID19MB #vhcMB https://t.co/EyjMmxIJPI"
2021-05-08 19:36:19,"[MB] DID SOMEONE SAY NEW SUPER SOAKER?
No, they said 
WINNIPEG SUPER SITES for people 35+ 
https://t.co/e81S11t9l7 #COVID19 #COVID19Vaccine #COVID19MB #vhcMB https://t.co/wkBBvjGJHJ"
2021-05-08 19:35:09,"[ON] Mississauga 40 +
Shoppers Drug Mart 507 Applewood Village: 1077 North Service Road
330 AZ doses available, Walk-in 9 am-9 pm
In and out in 20 minutes!

Meet Sonya &amp; Poppy from @AbbeycatAdopt
 #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/zrWyqvO4CH"
2021-05-08 19:32:27,"[MB] THIS IS YOUR SHOT MANITOBA!!
https://t.co/rZyCRXF4xy #COVID19 #COVID19Vaccine #COVID19MB #vhcMB"
2021-05-08 19:29:54,"[ON] Chatham Kent ontario public health vaccine clinic has spots!!

https://t.co/cnO0sRWWPg #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 19:25:02,"[MB] ALL THE HOTTIES FROM SELKIRK COME TO GET VACCINATED!!!!
https://t.co/YhpIQeUwLn
❤️️ #COVID19 #COVID19Vaccine #COVID19MB #vhcMB https://t.co/EJh9PxlLyu"
2021-05-08 19:13:40,"[NS] Looking to Volunteer to conquer Covid in NS?

https://t.co/pEhjS44P1a #COVID19 #COVID19Vaccine #COVID19NS #vhcNS"
2021-05-08 19:11:34,"[NS] Nova Scotians 45-49 now eligible for Pfizer, Moderna vaccines

Halifax check it out!!
https://t.co/rjavlSIZEP #COVID19 #COVID19Vaccine #COVID19NS #vhcNS https://t.co/AwkWmGmxHj"
2021-05-08 19:07:56,"[ON] THORNHILL AFTER WORK WEEKDAY ALERT!!!
FreshCo 800 Steeles https://t.co/INcjuQisTw
APPOINTMENTS ALL MONDAY TUESDAY WEDNESDAY THURSDAY 

Working Mommies and Daddy's check this out #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/oDc82bJYtC"
2021-05-08 19:05:26,"[ON] M4Y and M5E residents and workers are now eligible at Woodbine Racetrack’s clinic as well now. This is in addition to all residents and workers in all M hotspot postal codes. 

https://t.co/En9f200PCZ #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 18:51:15,"[ON] Mississauga 40+
Metro Pharmacy: 3221 Derry Rd W (east of the 407 ETR)
100 AZ doses available, Sign up at https://t.co/3HGNeUjxz6
Appointments available today and throughout the week!
Near Gino's Pizza  #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/l9s4EKybOR"
2021-05-08 18:44:27,"[ON] Thanks @simonesaq for the heads up about the line at BlackCreek!
OPEN TILL 7pm tonight!!!

https://t.co/Wk7KbnNzaw #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/f5caPJCheE"
2021-05-08 18:19:08,"[SK] Being in Middle school in Saskatchewan just got a whole lot easier!! 
Starting May 20 All Residents 12+ Eligible for Vaccination!!
https://t.co/75ocdgmEON #COVID19 #COVID19Vaccine #COVID19SK #vhcSK"
2021-05-08 18:17:40,"[ON] Mississauga 40+
Shoppers Drug Mart 735: 3029 Clayhill Rd
50 AstraZeneca doses available!
No postal code restrictions!
Walk-In ‍♂️‍♀️, Run-in ‍♂️‍♀️, Bike-In ‍♂️‍♀️
Ready... Set... GO! #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/O3cBWaj4cG"
2021-05-08 18:16:24,"[ON] FEELIN FINE WITH NO LINE WCH 
St John the Evangelist Catholic School @ 23 George St, WESTON (not downtown)!
Eligibility: Currently 18+ years old LIVING OR WORKING in “M” hot spots.
https://t.co/p9zSQcLXt7 #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 18:14:18,"[ON] ***Correction this 18+ vaccination event NEEDS people through the door fast enough!!!!!
Its right on Finch and HWY 400 VERY CONVENIENT!!!
 COMMENT YOUR FLAG BELOW!!!
https://t.co/KGq2tGioGI #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/WMkwX2XegX"
2021-05-08 17:57:32,"[ON] APPROXIMATELY 1000 DOSES LEFT!
Woodbine Racetrack (555 Rexdale Blvd). Expanding eligibility today &amp; Sunday to:
 
- 18+ who live or work in Toronto (M) hot spots
- 18+ who live or work in M9R, M9V or M9W will be prioritized #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/ZqY0GpypgL"
2021-05-08 17:53:05,"[ON] Waterloo 6 appointments ripe for the taking!!
https://t.co/INcjuQisTw

Watch out for the geese!🦆 🦆 🦆 🦆 🦆 
https://t.co/6HcLc2Vf3d #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/i2A4yPvH7h"
2021-05-08 17:43:17,"[ON] Mississauga 40+
Metro Pharmacy: 2225 Erin Mills Pkwy
75 AZ doses available, Sign up at https://t.co/flmcZInaW4
Booking links will be sent shortly for May 10 to May 12!
Short distance from the QEW
️ #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/z1ms4tvKll"
2021-05-08 17:42:41,"[ON] GTA 
COVID-19 Vaccines available at Madawaska Pharmasave.
Booking Link: LETS GOOO ☁️🧸✨☁️🧸✨
https://t.co/ACmgpIotFx #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 17:38:10,"[ON] DURHAM Region a tooon of appts just dropped for the 18th 
Pickering Chestnut Hill for any hotspot postal code 18+, 50+, &amp; other priority pops. PREGNANT + CAREGIVER CHECK IT OUT!!!!
https://t.co/ZafhPfLY3j

ESSENTIAL WORKERS!!! #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 17:32:29,"[ON] OTTAWA 40+
There's still time to get vaccinated today or on mothers day!!
https://t.co/9tlYjZVqvI #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/D4o2BPI1oV"
2021-05-08 17:19:33,[BC] Vernon! FreshCo Downtown (3417 - 30 Avenue) has appointments available for you THIS WEEKEND! Book via: https://t.co/INcjuQisTw #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/J7GSAQUndt
2021-05-08 17:17:58,"[ON] 40+ HAMILTON

Don’t throw away your shot! There are still lots of vaccines available at the David Braley Health Sciences Centre (100 Main St W). Walk ins are accepted!

https://t.co/Ha3PO5ePsS #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 17:15:00,[ON] One last mobile clinic today at Albion Arena again. M hotspots only. Same as Woodbine. Priority line for M9V M9R and M9W #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/lo0ATb0H6J
2021-05-08 17:11:41,"[ON] MILTON 40+ GET YOUR VACCINE LOCALLY at Prime Care Family Health Team
If you would like to book a vaccination appointment, call 905-878-1720 or email us at covid19vaccine@primecarefht.ca
Appointments are available now! #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 17:09:38,"[ON] TORONTO 40+ 
Last 50 doses left. Book on https://t.co/jnSyMJ5jUJ. First dose only. 40+ 
651 Sheppard Avenue West (Sheppard and Bathurst) #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 17:09:33,"[ON] No line at 23 Grandravine drive for all M hotspot postal codes!

https://t.co/1Iw8GcX1AV #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 17:09:04,[ON] Pop up clinic for today and tomorrow! Limited spots left #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/u4edlBgowv
2021-05-08 16:57:37,"[BC] Surrey! Surrey FreshCo has lots of appointments available for you next week! AZ, 30+! Book via: https://t.co/INcjuQisTw #COVID19 #COVID19Vaccine #COVID19BC #vhcBC https://t.co/VDgRlWjc5i"
2021-05-08 16:54:57,"The Covid-19 Vaccine: Looking for Answers?

Join our team of medical and vaccination specialists as they answer your questions about the Covid-19 Vaccine from the science, safety, eligibility and more!

Tuesday, May 11th
8pm EST

Register here: https://t.co/ymeDjuHZzn https://t.co/yrnAGBLN52"
2021-05-08 16:40:35,"[ON] NEW POPUP ALERT
NYGH has a popup at George S Henry Academy (200 Graydon Hall Drive.)
May 11-13 for people 18+ living in M3A, M3H, M2M, M2R, M2J
SEE TWEET BELOW FOR BOOKING LINK!
https://t.co/Un3VSEoBeJ #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 16:30:02,"[ON] Downsview Arena is now open to all residents and workers of TORONTO HOTSPOT POSTAL CODES ONLY. 

https://t.co/qP2kzOxQGg #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 16:20:22,"[ON] 18+ TORONTO (M) HOTSPOTS LIVE OR WORK TODAY AND TOMORROW! Woodbine Racetrack 555 Rexdale Blvd. M9R M9V M9W prioritized. NO OHIP required!
https://t.co/wfLhet7I3h #COVID19 #COVID19Vaccine #COVID19ON #vhcON"
2021-05-08 16:06:49,"[ON] NORTH YORK! 

No line at downsview arena right now. See the post for the postal codes and you can either be a resident or worker for those. GET YOUR SHOTS!!!

https://t.co/XIl0lXVFX4 #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/DbxQjJFUqF"
2021-05-08 15:37:00,"[ON] Woodbridge 40+
Medbrands I.D.A. Pharmacy: 1-53 Woodbridge Avenue
10 AstraZeneca doses available (EXPIRING!)
Walk-in appointment available before 2pm
Call 905 850 0634 to book
DOSE 1 ONLY #COVID19 #COVID19Vaccine #COVID19ON #vhcON https://t.co/nrv5iQFgMt"
